"customer_id","last_order_date","days_since_last_order","total_orders","total_spent","customer_status"
9227,"2022-03-12",1329,2,492.26,"Churned"
9228,"2024-03-18",592,2,425.18,"Churned"
9229,"2024-11-20",345,1,116.31,"Churned"
9230,"2023-10-17",745,1,74.32,"Churned"
9231,"2025-08-19",73,1,31.50,"At Risk"
9232,"2022-02-23",1346,3,359.23,"Churned"
9233,"2021-10-02",1490,1,59.88,"Churned"
9234,"2024-03-05",605,3,275.21,"Churned"
9235,"2021-06-06",1608,1,220.35,"Churned"
9236,"2021-02-15",1719,2,228.60,"Churned"
9238,"2022-05-29",1251,1,210.64,"Churned"
9239,"2022-09-16",1141,2,80.84,"Churned"
9240,"2025-02-14",259,1,180.32,"Churned"
9241,"2025-09-10",51,5,751.36,"At Risk"
9242,"2024-02-14",625,3,313.12,"Churned"
9243,"2023-01-18",1017,3,329.53,"Churned"
9245,"2020-02-07",2093,1,158.17,"Churned"
9246,"2021-10-16",1476,1,115.39,"Churned"
9247,"2025-01-08",296,1,275.94,"Churned"
9248,"2022-12-18",1048,1,107.54,"Churned"
9249,"2023-11-15",716,3,273.37,"Churned"
9250,"2022-06-15",1234,1,28.89,"Churned"
9251,"2022-12-04",1062,2,311.22,"Churned"
9252,"2025-08-06",86,3,327.66,"At Risk"
9253,"2020-09-27",1860,1,23.75,"Churned"
9255,"2021-06-21",1593,1,39.09,"Churned"
9257,"2023-03-20",956,1,115.39,"Churned"
9259,"2024-11-27",338,3,228.99,"Churned"
9263,"2022-09-25",1132,2,153.76,"Churned"
9264,"2025-06-03",150,3,494.53,"Churned"
9265,"2024-05-14",535,4,259.06,"Churned"
9268,"2025-05-06",178,5,444.21,"Churned"
9269,"2024-01-06",664,2,108.34,"Churned"
9270,"2024-08-31",426,3,498.71,"Churned"
9271,"2024-04-28",551,3,143.33,"Churned"
9272,"2023-10-16",746,1,145.80,"Churned"
9274,"2023-03-31",945,1,103.99,"Churned"
9276,"2024-11-26",339,2,272.06,"Churned"
9278,"2023-01-13",1022,1,34.75,"Churned"
9279,"2022-02-04",1365,1,119.83,"Churned"
9280,"2022-08-15",1173,2,164.39,"Churned"
9281,"2024-10-06",390,3,382.09,"Churned"
9282,"2023-07-06",848,2,141.71,"Churned"
9284,"2025-03-06",239,5,903.47,"Churned"
9285,"2022-09-23",1134,2,127.54,"Churned"
9286,"2021-05-22",1623,1,42.59,"Churned"
9287,"2025-04-05",209,5,983.61,"Churned"
9288,"2024-05-21",528,4,398.31,"Churned"
9289,"2025-09-09",52,3,159.39,"At Risk"
9290,"2024-11-24",341,2,135.36,"Churned"
9292,"2025-09-23",38,4,757.63,"At Risk"
9293,"2025-03-23",222,2,179.07,"Churned"
9294,"2025-04-16",198,2,176.29,"Churned"
9295,"2022-05-01",1279,1,5.63,"Churned"
9296,"2021-10-28",1464,2,345.63,"Churned"
9297,"2025-03-28",217,5,201.58,"Churned"
9298,"2024-12-16",319,2,58.83,"Churned"
9299,"2024-04-27",552,2,232.44,"Churned"
9300,"2025-02-28",245,2,436.46,"Churned"
9301,"2024-07-02",486,5,613.11,"Churned"
9302,"2024-06-05",513,1,66.39,"Churned"
9303,"2024-01-18",652,1,44.21,"Churned"
9304,"2025-07-08",115,1,53.67,"Churned"
9305,"2024-12-10",325,2,240.74,"Churned"
9306,"2023-03-16",960,2,50.30,"Churned"
9307,"2021-03-11",1695,1,174.39,"Churned"
9309,"2023-12-11",690,1,303.74,"Churned"
9310,"2024-06-18",500,2,53.75,"Churned"
9311,"2024-11-29",336,2,300.28,"Churned"
9312,"2023-11-24",707,2,142.89,"Churned"
9314,"2021-06-13",1601,1,32.41,"Churned"
9315,"2023-10-01",761,1,92.11,"Churned"
9316,"2021-09-04",1518,1,216.11,"Churned"
9317,"2024-06-10",508,2,357.52,"Churned"
9318,"2023-12-24",677,2,107.04,"Churned"
9319,"2023-07-29",825,1,179.29,"Churned"
9320,"2024-07-15",473,1,367.19,"Churned"
9321,"2025-07-17",106,2,152.12,"Churned"
9323,"2025-06-18",135,2,110.69,"Churned"
9324,"2025-05-07",177,5,505.91,"Churned"
9325,"2021-11-25",1436,1,18.90,"Churned"
9326,"2025-05-08",176,2,173.34,"Churned"
9327,"2025-10-09",22,2,155.16,"Active"
9328,"2024-04-04",575,1,70.03,"Churned"
9329,"2024-08-22",435,2,761.05,"Churned"
9330,"2023-12-09",692,2,120.11,"Churned"
9331,"2022-06-29",1220,1,455.69,"Churned"
9332,"2021-04-08",1667,1,45.18,"Churned"
9333,"2023-07-06",848,1,39.76,"Churned"
9334,"2020-09-16",1871,1,177.66,"Churned"
9335,"2025-10-21",10,4,898.52,"Active"
9336,"2024-12-12",323,1,350.47,"Churned"
9337,"2025-07-18",105,5,677.40,"Churned"
9338,"2024-04-03",576,4,758.11,"Churned"
9339,"2021-06-16",1598,1,12.72,"Churned"
9340,"2025-06-26",127,7,769.11,"Churned"
9341,"2022-02-21",1348,1,207.45,"Churned"
9342,"2025-04-22",192,2,82.73,"Churned"
9343,"2021-12-31",1400,2,53.92,"Churned"
9344,"2023-11-16",715,3,285.80,"Churned"
9345,"2024-01-13",657,3,437.26,"Churned"
9347,"2023-12-22",679,1,71.90,"Churned"
9348,"2024-07-31",457,4,344.50,"Churned"
9349,"2023-11-26",705,2,97.93,"Churned"
9350,"2023-04-23",922,2,285.35,"Churned"
9352,"2023-06-08",876,1,29.17,"Churned"
9353,"2022-09-25",1132,1,310.50,"Churned"
9354,"2025-06-11",142,1,13.90,"Churned"
9355,"2022-03-14",1327,1,58.24,"Churned"
9357,"2022-07-16",1203,1,45.31,"Churned"
9358,"2022-11-19",1077,2,187.79,"Churned"
9359,"2025-09-18",43,3,347.55,"At Risk"
9360,"2025-08-04",88,5,184.00,"At Risk"
9361,"2020-04-23",2017,1,183.20,"Churned"
9362,"2023-09-09",783,2,313.71,"Churned"
9364,"2020-10-26",1831,1,218.32,"Churned"
9366,"2025-09-25",36,1,74.80,"At Risk"
9367,"2024-03-09",601,2,239.01,"Churned"
9368,"2025-04-10",204,1,67.09,"Churned"
9369,"2023-11-25",706,1,239.33,"Churned"
9371,"2025-05-21",163,3,353.22,"Churned"
9373,"2025-02-28",245,1,7.91,"Churned"
9374,"2020-01-08",2123,1,86.46,"Churned"
9375,"2024-11-04",361,4,390.88,"Churned"
9376,"2020-09-11",1876,1,86.26,"Churned"
9377,"2023-10-22",740,3,222.09,"Churned"
9378,"2023-09-13",779,2,184.72,"Churned"
9379,"2025-02-13",260,2,156.02,"Churned"
9380,"2025-01-15",289,3,186.35,"Churned"
9381,"2025-09-24",37,5,752.32,"At Risk"
9382,"2022-10-16",1111,1,47.03,"Churned"
9383,"2021-02-20",1714,1,128.56,"Churned"
9384,"2022-11-06",1090,2,134.19,"Churned"
9387,"2020-10-08",1849,1,83.56,"Churned"
9388,"2023-03-26",950,1,65.07,"Churned"
9390,"2023-01-28",1007,1,71.79,"Churned"
9391,"2025-09-19",42,4,346.27,"At Risk"
9392,"2022-11-02",1094,2,59.39,"Churned"
9393,"2021-05-05",1640,1,304.05,"Churned"
9394,"2025-07-11",112,2,182.13,"Churned"
9395,"2024-11-20",345,2,236.33,"Churned"
9396,"2023-06-16",868,2,664.20,"Churned"
9398,"2022-02-15",1354,2,423.24,"Churned"
9399,"2021-12-21",1410,4,580.61,"Churned"
9402,"2024-08-21",436,1,77.08,"Churned"
9403,"2021-07-19",1565,3,543.59,"Churned"
9405,"2024-10-01",395,4,488.52,"Churned"
9406,"2025-06-29",124,1,161.75,"Churned"
9407,"2023-04-30",915,2,47.24,"Churned"
9408,"2020-03-20",2051,1,203.88,"Churned"
9409,"2022-11-21",1075,2,110.77,"Churned"
9410,"2021-11-28",1433,1,94.80,"Churned"
9411,"2022-08-05",1183,4,389.70,"Churned"
9412,"2025-01-16",288,5,484.67,"Churned"
9413,"2023-06-22",862,3,995.47,"Churned"
9414,"2024-04-18",561,2,92.58,"Churned"
9415,"2022-09-03",1154,2,271.59,"Churned"
9416,"2022-06-02",1247,2,89.20,"Churned"
9419,"2022-01-25",1375,2,288.50,"Churned"
9420,"2023-02-20",984,1,81.67,"Churned"
9421,"2022-11-20",1076,1,206.96,"Churned"
9422,"2022-08-24",1164,1,56.84,"Churned"
9423,"2023-09-23",769,1,623.72,"Churned"
9424,"2022-10-18",1109,2,259.68,"Churned"
9425,"2025-10-02",29,1,34.02,"Active"
9426,"2025-08-01",91,2,53.98,"Churned"
9427,"2021-10-02",1490,2,65.93,"Churned"
9428,"2024-10-15",381,3,361.43,"Churned"
9429,"2025-04-02",212,1,240.62,"Churned"
9430,"2020-04-01",2039,1,84.22,"Churned"
9431,"2024-06-07",511,3,398.30,"Churned"
9433,"2025-03-07",238,2,149.54,"Churned"
9434,"2025-10-29",2,3,136.04,"Active"
9437,"2022-03-15",1326,2,27.18,"Churned"
9439,"2024-04-11",568,3,309.12,"Churned"
9440,"2023-06-27",857,1,124.65,"Churned"
9441,"2023-08-22",801,1,49.67,"Churned"
9442,"2025-02-08",265,2,425.46,"Churned"
9443,"2024-04-12",567,2,37.57,"Churned"
9444,"2021-10-19",1473,1,82.45,"Churned"
9445,"2021-04-08",1667,2,352.20,"Churned"
9446,"2025-04-03",211,2,255.45,"Churned"
9447,"2024-05-18",531,2,144.65,"Churned"
9448,"2022-09-14",1143,2,139.96,"Churned"
9449,"2024-08-04",453,3,975.17,"Churned"
9450,"2025-06-11",142,2,823.89,"Churned"
9451,"2024-04-23",556,1,5.40,"Churned"
9452,"2025-05-11",173,1,87.82,"Churned"
9453,"2022-07-20",1199,1,126.14,"Churned"
9454,"2020-04-11",2029,1,1089.48,"Churned"
9455,"2020-08-30",1888,1,3.99,"Churned"
9456,"2025-04-24",190,3,160.56,"Churned"
9458,"2024-09-03",423,2,233.69,"Churned"
9462,"2023-03-08",968,1,55.28,"Churned"
9463,"2025-01-29",275,2,72.62,"Churned"
9464,"2025-10-12",19,3,162.85,"Active"
9465,"2024-07-12",476,2,199.93,"Churned"
9466,"2025-09-23",38,5,419.56,"At Risk"
9467,"2022-03-15",1326,1,64.57,"Churned"
9468,"2023-06-06",878,1,413.44,"Churned"
9469,"2021-09-02",1520,1,142.62,"Churned"
9470,"2025-06-27",126,6,590.60,"Churned"
9471,"2025-04-28",186,4,845.70,"Churned"
9472,"2025-03-25",220,1,40.82,"Churned"
9473,"2021-09-24",1498,1,50.94,"Churned"
9474,"2025-04-23",191,1,101.79,"Churned"
9475,"2023-02-20",984,1,145.72,"Churned"
9476,"2023-03-25",951,2,128.65,"Churned"
9478,"2023-04-10",935,4,469.13,"Churned"
9481,"2021-10-26",1466,1,63.02,"Churned"
9482,"2024-10-08",388,3,198.56,"Churned"
9484,"2025-07-19",104,1,54.43,"Churned"
9485,"2022-02-18",1351,1,17.32,"Churned"
9486,"2025-06-20",133,3,482.16,"Churned"
9488,"2025-02-28",245,2,437.07,"Churned"
9489,"2022-05-22",1258,3,364.45,"Churned"
9491,"2022-07-19",1200,2,180.90,"Churned"
9492,"2024-09-05",421,5,788.13,"Churned"
9493,"2024-04-11",568,2,925.59,"Churned"
9494,"2023-08-30",793,3,838.48,"Churned"
9495,"2024-09-13",413,2,207.74,"Churned"
9497,"2025-02-02",271,2,280.04,"Churned"
9498,"2023-09-20",772,1,12.94,"Churned"
9500,"2024-01-09",661,3,177.14,"Churned"
9501,"2025-02-07",266,1,276.36,"Churned"
9502,"2025-02-20",253,5,186.04,"Churned"
9503,"2023-12-23",678,1,133.90,"Churned"
9504,"2025-09-04",57,2,182.56,"At Risk"
9505,"2025-10-10",21,3,563.86,"Active"
9506,"2023-12-23",678,1,405.43,"Churned"
9507,"2024-11-26",339,3,518.42,"Churned"
9508,"2024-04-12",567,2,151.18,"Churned"
9510,"2024-02-09",630,2,666.84,"Churned"
9512,"2024-02-19",620,1,83.26,"Churned"
9513,"2022-09-13",1144,2,205.62,"Churned"
9514,"2025-02-02",271,3,161.32,"Churned"
9515,"2025-04-07",207,3,759.50,"Churned"
9516,"2021-06-19",1595,1,258.88,"Churned"
9517,"2023-09-02",790,2,184.45,"Churned"
9518,"2021-09-14",1508,1,9.79,"Churned"
9519,"2025-05-11",173,2,479.43,"Churned"
9521,"2025-04-16",198,2,220.22,"Churned"
9522,"2025-03-09",236,1,66.31,"Churned"
9523,"2024-08-28",429,3,1075.26,"Churned"
9524,"2024-06-08",510,1,69.83,"Churned"
9525,"2021-08-18",1535,3,184.27,"Churned"
9526,"2020-03-25",2046,1,79.06,"Churned"
9527,"2023-01-25",1010,2,481.62,"Churned"
9528,"2021-12-08",1423,1,109.44,"Churned"
9529,"2022-06-24",1225,2,549.35,"Churned"
9530,"2024-02-10",629,4,828.34,"Churned"
9531,"2024-11-19",346,2,105.79,"Churned"
9532,"2025-07-22",101,1,14.60,"Churned"
9533,"2024-07-25",463,1,278.26,"Churned"
9535,"2024-12-02",333,3,628.42,"Churned"
9536,"2022-01-16",1384,2,248.44,"Churned"
9537,"2023-06-17",867,1,92.53,"Churned"
9538,"2023-12-11",690,8,1283.43,"Churned"
9539,"2024-09-13",413,4,616.96,"Churned"
9540,"2024-12-06",329,1,110.59,"Churned"
9541,"2023-10-14",748,4,607.30,"Churned"
9542,"2023-07-07",847,4,1003.60,"Churned"
9543,"2023-11-05",726,2,132.68,"Churned"
9544,"2022-03-18",1323,1,21.75,"Churned"
9546,"2025-05-12",172,1,81.13,"Churned"
9547,"2024-09-09",417,1,77.58,"Churned"
9549,"2024-07-29",459,1,102.58,"Churned"
9550,"2025-05-12",172,2,141.41,"Churned"
9552,"2024-09-27",399,4,179.08,"Churned"
9553,"2022-02-06",1363,2,146.17,"Churned"
9555,"2024-12-03",332,1,277.86,"Churned"
9556,"2025-06-12",141,4,370.10,"Churned"
9557,"2025-04-12",202,2,298.16,"Churned"
9558,"2025-09-30",31,2,142.87,"At Risk"
9559,"2025-07-09",114,3,63.02,"Churned"
9560,"2024-09-28",398,2,353.15,"Churned"
9561,"2022-04-25",1285,1,49.82,"Churned"
9562,"2021-06-12",1602,3,214.90,"Churned"
9563,"2025-01-23",281,2,62.15,"Churned"
9564,"2022-07-10",1209,1,170.28,"Churned"
9565,"2021-04-01",1674,1,358.71,"Churned"
9567,"2022-12-16",1050,2,170.30,"Churned"
9569,"2025-06-17",136,1,128.52,"Churned"
9570,"2025-07-28",95,1,15.32,"Churned"
9571,"2023-11-27",704,2,60.48,"Churned"
9572,"2023-12-05",696,2,135.18,"Churned"
9573,"2025-07-31",92,6,2115.69,"Churned"
9574,"2020-09-15",1872,1,57.14,"Churned"
9575,"2022-08-23",1165,5,1209.47,"Churned"
9576,"2021-05-20",1625,2,441.83,"Churned"
9578,"2025-08-24",68,3,270.16,"At Risk"
9579,"2020-09-09",1878,1,78.78,"Churned"
9582,"2022-11-06",1090,2,239.92,"Churned"
9584,"2024-01-16",654,1,14.42,"Churned"
9585,"2024-07-13",475,4,134.05,"Churned"
9586,"2023-05-30",885,2,429.05,"Churned"
9587,"2020-04-13",2027,2,701.14,"Churned"
9588,"2025-10-25",6,2,280.48,"Active"
9589,"2023-08-25",798,5,342.25,"Churned"
9590,"2025-07-04",119,3,328.20,"Churned"
9591,"2024-06-27",491,3,431.73,"Churned"
9595,"2025-05-02",182,1,212.45,"Churned"
9596,"2023-02-07",997,2,254.88,"Churned"
9597,"2022-08-11",1177,1,154.83,"Churned"
9598,"2020-01-24",2107,1,119.47,"Churned"
9599,"2020-10-16",1841,1,160.80,"Churned"
9600,"2025-04-02",212,4,981.15,"Churned"
9601,"2023-07-06",848,3,315.70,"Churned"
9602,"2023-03-17",959,2,305.76,"Churned"
9603,"2025-07-22",101,4,223.88,"Churned"
9605,"2024-07-08",480,1,94.25,"Churned"
9606,"2024-10-08",388,1,139.48,"Churned"
9607,"2024-10-12",384,2,418.45,"Churned"
9608,"2022-05-04",1276,1,29.17,"Churned"
9609,"2020-09-26",1861,1,175.59,"Churned"
9611,"2022-07-17",1202,1,31.41,"Churned"
9612,"2021-07-25",1559,2,481.51,"Churned"
9613,"2021-01-22",1743,1,83.30,"Churned"
9614,"2025-09-16",45,3,625.49,"At Risk"
9615,"2024-03-23",587,3,590.12,"Churned"
9616,"2020-09-27",1860,1,112.65,"Churned"
9617,"2025-08-05",87,1,1052.24,"At Risk"
9618,"2025-08-24",68,3,181.27,"At Risk"
9619,"2021-12-23",1408,2,330.21,"Churned"
9620,"2025-09-17",44,3,87.32,"At Risk"
9621,"2023-12-08",693,1,70.70,"Churned"
9623,"2023-07-09",845,5,643.08,"Churned"
9624,"2023-03-04",972,2,848.66,"Churned"
9627,"2025-07-10",113,3,382.89,"Churned"
9628,"2020-10-29",1828,1,223.87,"Churned"
9629,"2024-07-17",471,3,199.63,"Churned"
9630,"2023-12-25",676,3,352.56,"Churned"
9631,"2021-01-26",1739,2,76.19,"Churned"
9632,"2025-03-05",240,4,728.54,"Churned"
9633,"2023-02-12",992,2,86.49,"Churned"
9635,"2024-04-29",550,1,96.53,"Churned"
9636,"2025-07-06",117,1,205.45,"Churned"
9637,"2025-05-28",156,2,193.23,"Churned"
9638,"2022-03-03",1338,1,171.92,"Churned"
9639,"2025-07-03",120,1,51.43,"Churned"
9641,"2023-06-26",858,2,229.73,"Churned"
9642,"2025-01-27",277,2,732.91,"Churned"
9643,"2024-05-04",545,2,538.80,"Churned"
9645,"2023-05-06",909,2,109.66,"Churned"
9646,"2025-10-30",1,4,636.79,"Active"
9647,"2021-11-27",1434,3,261.78,"Churned"
9648,"2022-04-30",1280,2,489.79,"Churned"
9649,"2021-03-22",1684,2,286.40,"Churned"
9651,"2024-10-15",381,3,315.03,"Churned"
9652,"2023-07-04",850,3,57.91,"Churned"
9653,"2022-11-16",1080,1,242.36,"Churned"
9654,"2020-08-10",1908,1,20.19,"Churned"
9655,"2023-09-26",766,3,118.42,"Churned"
9657,"2025-07-04",119,5,472.99,"Churned"
9659,"2021-10-01",1491,2,184.08,"Churned"
9660,"2022-09-26",1131,2,386.30,"Churned"
9661,"2024-06-16",502,3,553.04,"Churned"
9663,"2023-01-30",1005,2,307.14,"Churned"
9664,"2025-07-18",105,3,325.40,"Churned"
9665,"2025-03-27",218,1,73.02,"Churned"
9666,"2022-03-12",1329,1,38.32,"Churned"
9667,"2024-08-01",456,2,62.27,"Churned"
9669,"2025-02-10",263,2,134.85,"Churned"
9670,"2025-04-20",194,3,329.38,"Churned"
9671,"2021-07-30",1554,1,66.22,"Churned"
9673,"2024-10-25",371,6,1434.15,"Churned"
9675,"2022-12-30",1036,2,1080.72,"Churned"
9676,"2025-10-09",22,1,61.55,"Active"
9677,"2025-10-21",10,2,100.81,"Active"
9678,"2020-06-07",1972,1,55.90,"Churned"
9679,"2025-07-31",92,2,70.04,"Churned"
9681,"2021-09-09",1513,2,539.60,"Churned"
9682,"2023-12-03",698,1,40.01,"Churned"
9683,"2020-11-17",1809,1,576.30,"Churned"
9685,"2022-01-06",1394,1,812.99,"Churned"
9686,"2023-03-02",974,1,36.13,"Churned"
9687,"2020-12-14",1782,1,432.65,"Churned"
9688,"2022-07-20",1199,1,65.59,"Churned"
9690,"2024-03-20",590,2,146.03,"Churned"
9691,"2025-01-20",284,2,121.96,"Churned"
9692,"2020-01-18",2113,1,56.33,"Churned"
9694,"2025-02-02",271,2,164.91,"Churned"
9696,"2025-03-02",243,3,221.47,"Churned"
9697,"2023-07-02",852,2,249.97,"Churned"
9698,"2024-01-08",662,2,142.21,"Churned"
9700,"2023-04-28",917,2,83.21,"Churned"
9701,"2024-10-06",390,2,457.84,"Churned"
9702,"2024-12-30",305,2,131.15,"Churned"
9703,"2024-02-29",610,2,80.03,"Churned"
9704,"2023-05-08",907,1,183.42,"Churned"
9705,"2020-08-11",1907,1,111.27,"Churned"
9707,"2024-04-03",576,2,116.32,"Churned"
9708,"2022-07-01",1218,1,80.86,"Churned"
9709,"2021-11-27",1434,1,179.06,"Churned"
9710,"2025-04-08",206,2,296.76,"Churned"
9711,"2025-06-11",142,3,188.73,"Churned"
9712,"2025-03-27",218,1,167.69,"Churned"
9713,"2024-07-07",481,4,315.54,"Churned"
9714,"2023-08-02",821,1,39.07,"Churned"
9715,"2023-05-13",902,2,150.04,"Churned"
9716,"2020-09-07",1880,1,32.18,"Churned"
9717,"2021-11-04",1457,1,127.88,"Churned"
9718,"2023-05-10",905,3,1080.56,"Churned"
9719,"2025-06-10",143,4,605.50,"Churned"
9720,"2024-07-18",470,2,201.26,"Churned"
9721,"2023-08-06",817,1,41.20,"Churned"
9722,"2025-01-26",278,3,229.38,"Churned"
9723,"2025-04-19",195,3,965.34,"Churned"
9724,"2025-06-02",151,3,295.60,"Churned"
9726,"2025-07-07",116,1,35.64,"Churned"
9728,"2023-08-31",792,2,64.63,"Churned"
9730,"2022-03-27",1314,1,36.28,"Churned"
9731,"2024-12-02",333,2,211.18,"Churned"
9732,"2020-10-10",1847,2,308.03,"Churned"
9733,"2020-02-27",2073,1,133.26,"Churned"
9734,"2024-06-18",500,2,267.63,"Churned"
9735,"2022-12-01",1065,2,1388.62,"Churned"
9736,"2025-05-26",158,1,73.28,"Churned"
9737,"2024-08-30",427,2,172.17,"Churned"
9738,"2023-09-09",783,1,162.17,"Churned"
9739,"2020-08-17",1901,1,3.50,"Churned"
9740,"2025-09-05",56,6,599.11,"At Risk"
9741,"2020-11-03",1823,2,109.73,"Churned"
9742,"2021-12-04",1427,2,381.83,"Churned"
9745,"2025-08-24",68,4,355.26,"At Risk"
9746,"2021-09-27",1495,1,151.84,"Churned"
9747,"2024-07-08",480,3,320.03,"Churned"
9748,"2021-01-14",1751,3,345.35,"Churned"
9749,"2025-02-14",259,3,710.45,"Churned"
9750,"2022-05-24",1256,1,23.75,"Churned"
9751,"2023-10-28",734,2,589.45,"Churned"
9753,"2025-04-14",200,3,238.48,"Churned"
9757,"2025-10-12",19,4,624.84,"Active"
9758,"2022-07-19",1200,1,51.33,"Churned"
9759,"2025-09-17",44,3,530.50,"At Risk"
9760,"2022-05-24",1256,2,1102.19,"Churned"
9761,"2022-05-28",1252,1,44.44,"Churned"
9762,"2021-09-26",1496,2,204.12,"Churned"
9763,"2025-10-31",0,1,95.36,"Active"
9765,"2024-09-15",411,3,120.24,"Churned"
9766,"2025-04-04",210,2,389.77,"Churned"
9767,"2021-04-13",1662,1,221.30,"Churned"
9769,"2023-12-24",677,3,134.00,"Churned"
9770,"2023-12-21",680,3,267.94,"Churned"
9771,"2023-08-02",821,3,103.15,"Churned"
9772,"2021-03-07",1699,1,56.13,"Churned"
9774,"2025-01-14",290,2,445.76,"Churned"
9775,"2025-05-29",155,2,338.71,"Churned"
9776,"2025-03-11",234,3,282.61,"Churned"
9778,"2022-08-13",1175,2,339.92,"Churned"
9780,"2023-11-12",719,3,652.58,"Churned"
9781,"2025-10-26",5,2,154.63,"Active"
9782,"2025-03-21",224,4,479.67,"Churned"
9783,"2021-06-06",1608,1,209.39,"Churned"
9784,"2021-05-27",1618,1,74.47,"Churned"
9785,"2025-06-05",148,3,249.45,"Churned"
9786,"2023-06-20",864,2,375.82,"Churned"
9787,"2024-11-15",350,3,429.40,"Churned"
9789,"2023-06-02",882,1,43.65,"Churned"
9790,"2025-10-20",11,2,94.23,"Active"
9791,"2023-08-04",819,2,290.87,"Churned"
9793,"2022-04-07",1303,1,21.10,"Churned"
9795,"2024-10-17",379,2,468.93,"Churned"
9796,"2025-10-08",23,3,522.19,"Active"
9799,"2022-08-26",1162,1,57.49,"Churned"
9800,"2024-03-27",583,1,288.97,"Churned"
9802,"2021-10-11",1481,2,41.96,"Churned"
9803,"2023-05-05",910,1,87.34,"Churned"
9804,"2025-07-29",94,2,314.73,"Churned"
9806,"2025-07-31",92,3,210.19,"Churned"
9807,"2025-08-20",72,2,169.40,"At Risk"
9808,"2025-02-25",248,3,425.30,"Churned"
9809,"2020-09-16",1871,1,284.36,"Churned"
9810,"2025-08-31",61,2,426.45,"At Risk"
9811,"2020-07-15",1934,1,163.07,"Churned"
9812,"2021-08-08",1545,2,514.19,"Churned"
9813,"2025-09-21",40,4,315.90,"At Risk"
9814,"2024-12-19",316,1,149.62,"Churned"
9815,"2025-07-09",114,4,132.20,"Churned"
9816,"2024-10-09",387,4,391.67,"Churned"
9817,"2023-11-24",707,2,937.14,"Churned"
9818,"2023-05-22",893,2,175.56,"Churned"
9819,"2023-09-25",767,1,82.29,"Churned"
9821,"2020-09-27",1860,1,87.39,"Churned"
9822,"2022-11-01",1095,2,137.30,"Churned"
9823,"2025-07-26",97,2,80.48,"Churned"
9824,"2024-11-27",338,3,630.78,"Churned"
9825,"2025-10-24",7,2,122.80,"Active"
9826,"2021-08-24",1529,1,310.22,"Churned"
9827,"2025-07-09",114,4,651.87,"Churned"
9828,"2022-01-07",1393,1,162.92,"Churned"
9829,"2024-10-31",365,1,131.89,"Churned"
9831,"2023-04-10",935,2,89.14,"Churned"
9832,"2022-03-29",1312,1,198.49,"Churned"
9833,"2024-03-03",607,2,382.15,"Churned"
9834,"2024-08-04",453,1,60.40,"Churned"
9835,"2024-02-21",618,3,872.68,"Churned"
9836,"2023-09-16",776,2,299.18,"Churned"
9837,"2023-12-12",689,2,75.48,"Churned"
9838,"2024-07-02",486,2,315.34,"Churned"
9839,"2024-08-30",427,3,569.57,"Churned"
9840,"2024-03-16",594,2,90.54,"Churned"
9841,"2024-11-30",335,2,381.46,"Churned"
9842,"2024-10-08",388,2,1575.95,"Churned"
9843,"2025-02-28",245,1,113.55,"Churned"
9844,"2021-07-09",1575,2,629.74,"Churned"
9845,"2024-01-21",649,1,227.09,"Churned"
9848,"2023-04-21",924,4,968.18,"Churned"
9849,"2024-09-10",416,1,17.11,"Churned"
9851,"2021-11-18",1443,1,102.01,"Churned"
9852,"2025-07-10",113,4,450.70,"Churned"
9853,"2025-04-30",184,2,55.66,"Churned"
9854,"2025-08-04",88,3,1158.83,"At Risk"
9856,"2025-08-25",67,4,194.24,"At Risk"
9857,"2022-11-10",1086,1,71.90,"Churned"
9858,"2023-01-23",1012,1,14.98,"Churned"
9859,"2025-08-25",67,2,371.89,"At Risk"
9860,"2024-05-27",522,3,422.10,"Churned"
9863,"2025-03-15",230,2,316.79,"Churned"
9864,"2023-07-28",826,2,257.16,"Churned"
9865,"2022-08-26",1162,1,143.84,"Churned"
9866,"2021-07-12",1572,1,129.77,"Churned"
9867,"2024-05-23",526,1,121.59,"Churned"
9868,"2025-05-14",170,1,176.52,"Churned"
9869,"2023-01-15",1020,1,181.02,"Churned"
