"customer_id","last_order_date","recency_days","frequency","monetary_value","recency_score","frequency_score","monetary_score","rfm_score"
5511,"2023-08-19",1010,2,132.02,3,3,2,"3,3,2"
13758,"2023-08-19",1010,1,20.11,3,2,1,"3,2,1"
15225,"2023-08-19",1010,1,236.03,3,1,3,"3,1,3"
15641,"2023-08-19",1010,2,122.51,3,3,2,"3,3,2"
15627,"2023-08-20",1009,1,36.06,3,2,1,"3,2,1"
571,"2023-08-20",1009,4,477.16,3,5,5,"3,5,5"
57,"2023-08-20",1009,1,97.38,3,2,2,"3,2,2"
13647,"2023-08-20",1009,2,97.83,3,3,2,"3,3,2"
15639,"2023-08-20",1009,3,266.48,3,4,4,"3,4,4"
1531,"2023-08-20",1009,2,376.17,3,4,4,"3,4,4"
6320,"2023-08-20",1009,2,569.17,3,4,5,"3,4,5"
5406,"2023-08-20",1009,2,55.04,3,2,1,"3,2,1"
17736,"2023-08-20",1009,2,164.16,3,3,3,"3,3,3"
107,"2023-08-20",1009,2,397.49,3,4,4,"3,4,4"
5326,"2023-08-20",1009,2,245.55,3,3,3,"3,3,3"
16770,"2023-08-20",1009,1,248.82,3,1,3,"3,1,3"
15417,"2023-08-21",1008,2,272.02,3,3,4,"3,3,4"
13448,"2023-08-21",1008,1,29.99,3,2,1,"3,2,1"
13792,"2023-08-21",1008,3,496.62,3,5,5,"3,5,5"
7960,"2023-08-21",1008,1,28.57,3,2,1,"3,2,1"
10226,"2023-08-21",1008,1,58.82,3,1,1,"3,1,1"
18858,"2023-08-21",1008,2,260.37,3,3,4,"3,3,4"
9441,"2023-08-22",1007,1,49.67,3,1,1,"3,1,1"
8050,"2023-08-22",1007,5,976.15,3,5,5,"3,5,5"
18788,"2023-08-22",1007,3,204.26,3,4,3,"3,4,3"
10551,"2023-08-22",1007,1,72.13,3,1,1,"3,1,1"
16588,"2023-08-22",1007,4,692.48,3,5,5,"3,5,5"
14824,"2023-08-22",1007,1,69.75,3,1,1,"3,1,1"
8035,"2023-08-22",1007,2,267.65,3,3,4,"3,3,4"
14896,"2023-08-22",1007,2,167.32,3,3,3,"3,3,3"
6141,"2023-08-22",1007,1,74.93,3,2,2,"3,2,2"
10507,"2023-08-23",1006,2,218.28,3,3,3,"3,3,3"
18113,"2023-08-23",1006,1,19.05,3,2,1,"3,2,1"
18410,"2023-08-23",1006,2,299.57,3,4,4,"3,4,4"
13313,"2023-08-23",1006,2,249.81,3,3,3,"3,3,3"
18748,"2023-08-23",1006,1,22.97,3,2,1,"3,2,1"
7573,"2023-08-23",1006,2,282.41,3,3,4,"3,3,4"
16116,"2023-08-23",1006,2,925.46,3,4,5,"3,4,5"
12357,"2023-08-23",1006,1,7.39,3,1,1,"3,1,1"
13624,"2023-08-23",1006,2,72.71,3,3,1,"3,3,1"
14147,"2023-08-24",1005,2,486.58,3,4,5,"3,4,5"
10279,"2023-08-24",1005,2,242.52,3,3,3,"3,3,3"
3657,"2023-08-24",1005,1,8.53,3,1,1,"3,1,1"
5948,"2023-08-24",1005,2,152.21,3,3,3,"3,3,3"
12463,"2023-08-24",1005,3,223.42,3,5,3,"3,5,3"
8229,"2023-08-24",1005,1,29.35,3,2,1,"3,2,1"
12788,"2023-08-24",1005,4,804.82,3,5,5,"3,5,5"
12337,"2023-08-24",1005,1,77.58,3,2,2,"3,2,2"
18663,"2023-08-24",1005,1,287.37,3,1,4,"3,1,4"
18146,"2023-08-25",1004,1,43.28,3,1,1,"3,1,1"
2159,"2023-08-25",1004,1,210.82,3,1,3,"3,1,3"
10064,"2023-08-25",1004,3,507.00,3,5,5,"3,5,5"
4206,"2023-08-25",1004,2,123.91,3,3,2,"3,3,2"
4485,"2023-08-25",1004,2,318.44,3,4,4,"3,4,4"
10572,"2023-08-25",1004,3,574.53,3,4,5,"3,4,5"
9589,"2023-08-25",1004,5,342.25,3,5,4,"3,5,4"
6799,"2023-08-25",1004,1,260.22,3,1,4,"3,1,4"
11043,"2023-08-25",1004,4,303.53,3,5,4,"3,5,4"
16492,"2023-08-25",1004,2,289.05,3,4,4,"3,4,4"
1779,"2023-08-25",1004,2,691.46,3,4,5,"3,4,5"
5793,"2023-08-26",1003,3,159.57,3,5,3,"3,5,3"
8617,"2023-08-26",1003,1,273.32,3,1,4,"3,1,4"
10315,"2023-08-26",1003,1,4.22,3,2,1,"3,2,1"
11098,"2023-08-26",1003,1,35.21,3,2,1,"3,2,1"
6179,"2023-08-26",1003,1,194.83,3,1,3,"3,1,3"
18903,"2023-08-26",1003,2,209.26,3,3,3,"3,3,3"
18918,"2023-08-26",1003,2,170.09,3,3,3,"3,3,3"
3074,"2023-08-26",1003,1,436.79,3,2,5,"3,2,5"
5269,"2023-08-26",1003,1,10.23,3,1,1,"3,1,1"
3898,"2023-08-26",1003,1,65.47,3,1,1,"3,1,1"
5369,"2023-08-26",1003,2,152.87,3,3,3,"3,3,3"
4347,"2023-08-26",1003,2,484.33,3,4,5,"3,4,5"
2674,"2023-08-27",1002,2,200.13,3,3,3,"3,3,3"
8484,"2023-08-27",1002,1,410.19,3,1,4,"3,1,4"
856,"2023-08-27",1002,2,565.36,3,4,5,"3,4,5"
10930,"2023-08-27",1002,1,316.58,3,1,4,"3,1,4"
16086,"2023-08-27",1002,6,406.50,3,5,4,"3,5,4"
17271,"2023-08-27",1002,1,285.94,3,1,4,"3,1,4"
16238,"2023-08-28",1001,3,592.36,3,4,5,"3,4,5"
18645,"2023-08-28",1001,2,420.92,3,4,4,"3,4,4"
13264,"2023-08-28",1001,2,246.80,3,3,3,"3,3,3"
5898,"2023-08-28",1001,3,221.35,3,5,3,"3,5,3"
17561,"2023-08-28",1001,5,320.18,3,5,4,"3,5,4"
1918,"2023-08-28",1001,1,196.37,3,1,3,"3,1,3"
10849,"2023-08-28",1001,2,90.90,3,3,2,"3,3,2"
5115,"2023-08-28",1001,3,752.84,3,4,5,"3,4,5"
10078,"2023-08-28",1001,1,38.71,3,2,1,"3,2,1"
6987,"2023-08-28",1001,1,141.16,3,2,2,"3,2,2"
13543,"2023-08-29",1000,1,167.41,3,1,3,"3,1,3"
18648,"2023-08-29",1000,2,269.84,3,3,4,"3,3,4"
14489,"2023-08-29",1000,2,428.82,3,4,4,"3,4,4"
1421,"2023-08-29",1000,1,176.35,3,1,3,"3,1,3"
19685,"2023-08-29",1000,1,133.36,3,2,2,"3,2,2"
19215,"2023-08-29",1000,4,657.06,3,5,5,"3,5,5"
6293,"2023-08-29",1000,3,948.77,3,4,5,"3,4,5"
1998,"2023-08-29",1000,4,655.29,3,5,5,"3,5,5"
19507,"2023-08-29",1000,3,369.38,3,5,4,"3,5,4"
9494,"2023-08-30",999,3,838.48,3,5,5,"3,5,5"
8239,"2023-08-30",999,1,15.39,3,2,1,"3,2,1"
15283,"2023-08-30",999,2,403.75,3,4,4,"3,4,4"
12704,"2023-08-30",999,1,75.21,3,2,2,"3,2,2"
8531,"2023-08-30",999,1,370.14,3,1,4,"3,1,4"
11714,"2023-08-30",999,1,228.42,3,1,3,"3,1,3"
17183,"2023-08-30",999,3,200.75,3,4,3,"3,4,3"
17487,"2023-08-30",999,2,585.91,3,4,5,"3,4,5"
13170,"2023-08-30",999,3,778.27,3,4,5,"3,4,5"
18667,"2023-08-30",999,1,198.26,3,1,3,"3,1,3"
9728,"2023-08-31",998,2,64.63,3,3,1,"3,3,1"
15644,"2023-08-31",998,2,272.91,3,3,4,"3,3,4"
2202,"2023-08-31",998,2,217.37,3,3,3,"3,3,3"
18787,"2023-08-31",998,2,260.39,3,3,4,"3,3,4"
8952,"2023-08-31",998,3,802.12,3,5,5,"3,5,5"
19771,"2023-08-31",998,3,883.08,3,5,5,"3,5,5"
6378,"2023-08-31",998,2,185.76,3,3,3,"3,3,3"
13382,"2023-08-31",998,3,437.14,3,5,5,"3,5,5"
9076,"2023-08-31",998,4,363.98,3,5,4,"3,5,4"
2163,"2023-09-01",997,1,24.57,3,2,1,"3,2,1"
15788,"2023-09-01",997,3,235.78,3,5,3,"3,5,3"
14763,"2023-09-01",997,2,202.40,3,3,3,"3,3,3"
15080,"2023-09-01",997,3,338.86,3,4,4,"3,4,4"
1291,"2023-09-01",997,1,10.21,3,1,1,"3,1,1"
18771,"2023-09-01",997,1,128.61,3,2,2,"3,2,2"
14777,"2023-09-01",997,2,76.86,3,3,2,"3,3,2"
1860,"2023-09-01",997,1,242.24,3,1,3,"3,1,3"
13330,"2023-09-01",997,2,81.64,3,3,2,"3,3,2"
19094,"2023-09-02",996,1,27.91,3,2,1,"3,2,1"
18387,"2023-09-02",996,2,148.02,3,3,2,"3,3,2"
9517,"2023-09-02",996,2,184.45,3,3,3,"3,3,3"
3843,"2023-09-02",996,1,147.14,3,1,2,"3,1,2"
1831,"2023-09-02",996,1,36.43,3,2,1,"3,2,1"
12828,"2023-09-02",996,1,57.33,3,1,1,"3,1,1"
5139,"2023-09-02",996,1,79.63,3,2,2,"3,2,2"
14414,"2023-09-02",996,2,133.51,3,3,2,"3,3,2"
4402,"2023-09-03",995,1,110.16,3,2,2,"3,2,2"
6780,"2023-09-03",995,5,568.34,3,5,5,"3,5,5"
18649,"2023-09-03",995,2,154.90,3,3,3,"3,3,3"
3653,"2023-09-03",995,1,96.96,3,2,2,"3,2,2"
9893,"2023-09-03",995,2,280.20,3,3,4,"3,3,4"
6664,"2023-09-03",995,3,136.80,3,5,2,"3,5,2"
2930,"2023-09-04",994,2,288.16,3,4,4,"3,4,4"
15890,"2023-09-04",994,4,352.57,3,5,4,"3,5,4"
17618,"2023-09-04",994,3,222.10,3,5,3,"3,5,3"
6632,"2023-09-04",994,3,522.39,3,5,5,"3,5,5"
16729,"2023-09-04",994,3,124.68,3,5,2,"3,5,2"
18290,"2023-09-04",994,2,424.39,3,4,4,"3,4,4"
15742,"2023-09-04",994,2,66.97,3,3,1,"3,3,1"
18349,"2023-09-05",993,2,150.18,3,3,2,"3,3,2"
19228,"2023-09-05",993,2,555.86,3,4,5,"3,4,5"
1893,"2023-09-05",993,1,120.07,3,2,2,"3,2,2"
14977,"2023-09-05",993,2,188.89,3,3,3,"3,3,3"
6472,"2023-09-05",993,2,73.23,3,3,1,"3,3,1"
12624,"2023-09-05",993,4,753.63,3,5,5,"3,5,5"
10178,"2023-09-05",993,2,335.60,3,4,4,"3,4,4"
18462,"2023-09-05",993,2,95.52,3,3,2,"3,3,2"
12158,"2023-09-05",993,1,146.11,3,1,2,"3,1,2"
14191,"2023-09-05",993,1,64.52,3,1,1,"3,1,1"
7768,"2023-09-05",993,3,93.90,3,5,2,"3,5,2"
8780,"2023-09-05",993,2,317.16,3,4,4,"3,4,4"
16951,"2023-09-06",992,3,332.96,3,4,4,"3,4,4"
12406,"2023-09-06",992,2,435.83,3,4,5,"3,4,5"
14224,"2023-09-06",992,5,651.58,3,5,5,"3,5,5"
15739,"2023-09-06",992,1,476.99,3,2,5,"3,2,5"
6483,"2023-09-06",992,1,151.00,3,1,2,"3,1,2"
646,"2023-09-06",992,3,415.99,3,4,4,"3,4,4"
5340,"2023-09-06",992,1,171.52,3,1,3,"3,1,3"
4878,"2023-09-07",991,1,12.41,3,1,1,"3,1,1"
17683,"2023-09-07",991,1,105.25,3,2,2,"3,2,2"
10693,"2023-09-07",991,2,34.82,3,2,1,"3,2,1"
17058,"2023-09-08",990,3,342.49,3,4,4,"3,4,4"
16186,"2023-09-08",990,1,7.06,3,2,1,"3,2,1"
17100,"2023-09-08",990,2,103.47,3,3,2,"3,3,2"
17117,"2023-09-08",990,3,870.88,3,5,5,"3,5,5"
11841,"2023-09-08",990,2,187.82,3,3,3,"3,3,3"
7080,"2023-09-08",990,2,157.49,3,3,3,"3,3,3"
13375,"2023-09-08",990,1,39.84,3,1,1,"3,1,1"
15812,"2023-09-08",990,3,336.49,3,4,4,"3,4,4"
18320,"2023-09-08",990,2,270.33,3,3,4,"3,3,4"
11435,"2023-09-09",989,2,121.35,3,3,2,"3,3,2"
9738,"2023-09-09",989,1,162.17,3,1,3,"3,1,3"
9362,"2023-09-09",989,2,313.71,3,4,4,"3,4,4"
3263,"2023-09-09",989,4,562.61,3,5,5,"3,5,5"
13328,"2023-09-09",989,1,724.60,3,2,5,"3,2,5"
2100,"2023-09-09",989,1,94.70,3,2,2,"3,2,2"
2322,"2023-09-09",989,2,109.37,3,3,2,"3,3,2"
16703,"2023-09-09",989,2,118.97,3,3,2,"3,3,2"
10234,"2023-09-10",988,4,131.61,3,5,2,"3,5,2"
16899,"2023-09-10",988,3,308.44,3,5,4,"3,5,4"
5308,"2023-09-10",988,2,536.90,3,4,5,"3,4,5"
19432,"2023-09-10",988,1,105.41,3,2,2,"3,2,2"
7240,"2023-09-10",988,1,169.49,3,1,3,"3,1,3"
4522,"2023-09-10",988,2,120.95,3,3,2,"3,3,2"
15870,"2023-09-10",988,1,163.70,3,1,3,"3,1,3"
12945,"2023-09-11",987,3,253.56,3,5,3,"3,5,3"
7413,"2023-09-11",987,2,438.50,3,4,5,"3,4,5"
19144,"2023-09-11",987,1,467.17,3,2,5,"3,2,5"
3080,"2023-09-11",987,2,85.74,3,3,2,"3,3,2"
12504,"2023-09-11",987,1,104.63,3,2,2,"3,2,2"
2355,"2023-09-11",987,2,195.86,3,3,3,"3,3,3"
7791,"2023-09-11",987,1,658.86,3,2,5,"3,2,5"
11815,"2023-09-11",987,1,211.50,3,1,3,"3,1,3"
3130,"2023-09-11",987,1,11.39,3,1,1,"3,1,1"
1394,"2023-09-12",986,3,195.13,3,4,3,"3,4,3"
5832,"2023-09-12",986,1,258.29,3,1,4,"3,1,4"
1976,"2023-09-12",986,2,57.44,3,3,1,"3,3,1"
16883,"2023-09-12",986,3,306.69,3,4,4,"3,4,4"
11830,"2023-09-12",986,2,136.56,3,3,2,"3,3,2"
2164,"2023-09-12",986,1,187.45,3,1,3,"3,1,3"
7533,"2023-09-12",986,5,211.27,3,5,3,"3,5,3"
14206,"2023-09-13",985,3,569.16,3,4,5,"3,4,5"
9378,"2023-09-13",985,2,184.72,3,3,3,"3,3,3"
4807,"2023-09-13",985,1,25.74,3,2,1,"3,2,1"
5214,"2023-09-13",985,1,92.90,3,2,2,"3,2,2"
18314,"2023-09-14",984,1,38.28,3,2,1,"3,2,1"
11145,"2023-09-14",984,4,635.16,3,5,5,"3,5,5"
1128,"2023-09-14",984,2,294.66,3,4,4,"3,4,4"
19111,"2023-09-14",984,4,1046.10,3,5,5,"3,5,5"
8248,"2023-09-14",984,2,551.90,3,4,5,"3,4,5"
12839,"2023-09-14",984,1,1023.55,3,1,5,"3,1,5"
6350,"2023-09-14",984,3,510.20,3,5,5,"3,5,5"
17670,"2023-09-15",983,1,125.39,3,2,2,"3,2,2"
11083,"2023-09-15",983,1,57.04,3,1,1,"3,1,1"
18607,"2023-09-15",983,3,258.14,3,4,4,"3,4,4"
12607,"2023-09-15",983,3,699.81,3,5,5,"3,5,5"
10528,"2023-09-15",983,2,109.26,3,3,2,"3,3,2"
4249,"2023-09-15",983,1,31.89,3,2,1,"3,2,1"
19979,"2023-09-15",983,2,68.14,3,3,1,"3,3,1"
5820,"2023-09-16",982,2,335.50,3,4,4,"3,4,4"
13180,"2023-09-16",982,1,142.26,3,2,2,"3,2,2"
10121,"2023-09-16",982,2,140.89,3,3,2,"3,3,2"
4434,"2023-09-16",982,2,281.70,3,3,4,"3,3,4"
9836,"2023-09-16",982,2,299.18,3,4,4,"3,4,4"
12363,"2023-09-16",982,3,692.08,3,5,5,"3,5,5"
6993,"2023-09-16",982,1,15.16,3,1,1,"3,1,1"
6310,"2023-09-16",982,2,177.37,3,3,3,"3,3,3"
18532,"2023-09-17",981,2,105.37,3,3,2,"3,3,2"
5236,"2023-09-17",981,2,215.24,3,3,3,"3,3,3"
12051,"2023-09-17",981,2,366.32,3,4,4,"3,4,4"
9978,"2023-09-17",981,2,95.01,3,3,2,"3,3,2"
4223,"2023-09-17",981,1,18.25,3,2,1,"3,2,1"
4998,"2023-09-17",981,1,129.37,3,2,2,"3,2,2"
14411,"2023-09-17",981,1,384.44,3,1,4,"3,1,4"
11477,"2023-09-17",981,4,193.33,3,5,3,"3,5,3"
7279,"2023-09-18",980,1,249.75,3,1,3,"3,1,3"
709,"2023-09-18",980,1,23.83,3,2,1,"3,2,1"
6534,"2023-09-18",980,2,80.30,3,3,2,"3,3,2"
3874,"2023-09-18",980,1,6.96,3,2,1,"3,2,1"
8853,"2023-09-18",980,1,274.46,3,1,4,"3,1,4"
14989,"2023-09-18",980,2,168.35,3,3,3,"3,3,3"
14498,"2023-09-18",980,2,290.37,3,4,4,"3,4,4"
17402,"2023-09-18",980,1,321.96,3,1,4,"3,1,4"
7784,"2023-09-18",980,2,121.47,3,3,2,"3,3,2"
1554,"2023-09-18",980,2,336.26,3,4,4,"3,4,4"
14856,"2023-09-18",980,4,960.32,3,5,5,"3,5,5"
2706,"2023-09-18",980,3,333.19,3,4,4,"3,4,4"
12083,"2023-09-19",979,2,442.04,3,4,5,"3,4,5"
1313,"2023-09-19",979,2,344.69,3,4,4,"3,4,4"
5559,"2023-09-19",979,2,401.48,3,4,4,"3,4,4"
3171,"2023-09-19",979,2,562.70,3,4,5,"3,4,5"
9186,"2023-09-19",979,1,53.79,3,1,1,"3,1,1"
11341,"2023-09-19",979,3,482.16,3,5,5,"3,5,5"
5008,"2023-09-19",979,2,54.25,3,2,1,"3,2,1"
15444,"2023-09-19",979,4,790.73,3,5,5,"3,5,5"
13198,"2023-09-20",978,2,85.30,3,3,2,"3,3,2"
5186,"2023-09-20",978,1,102.00,3,2,2,"3,2,2"
19182,"2023-09-20",978,2,406.82,3,4,4,"3,4,4"
9498,"2023-09-20",978,1,12.94,3,1,1,"3,1,1"
8944,"2023-09-20",978,1,192.71,3,1,3,"3,1,3"
3634,"2023-09-20",978,2,293.93,3,4,4,"3,4,4"
15594,"2023-09-21",977,1,70.10,3,1,1,"3,1,1"
17868,"2023-09-21",977,2,394.54,3,4,4,"3,4,4"
17881,"2023-09-21",977,2,169.43,3,3,3,"3,3,3"
12863,"2023-09-21",977,1,150.24,3,1,2,"3,1,2"
1296,"2023-09-21",977,1,69.62,3,1,1,"3,1,1"
4729,"2023-09-21",977,3,233.67,3,5,3,"3,5,3"
14195,"2023-09-21",977,3,1581.48,3,4,5,"3,4,5"
4009,"2023-09-22",976,1,140.59,3,2,2,"3,2,2"
11838,"2023-09-22",976,1,241.30,3,1,3,"3,1,3"
11938,"2023-09-22",976,1,90.28,3,2,2,"3,2,2"
13537,"2023-09-22",976,1,136.74,3,2,2,"3,2,2"
413,"2023-09-22",976,1,133.44,3,2,2,"3,2,2"
18841,"2023-09-22",976,2,333.80,3,4,4,"3,4,4"
14421,"2023-09-22",976,3,796.04,3,5,5,"3,5,5"
15558,"2023-09-22",976,2,575.17,3,4,5,"3,4,5"
14109,"2023-09-22",976,1,389.07,3,1,4,"3,1,4"
5973,"2023-09-23",975,3,292.12,3,4,4,"3,4,4"
5382,"2023-09-23",975,3,793.56,3,5,5,"3,5,5"
3241,"2023-09-23",975,2,345.60,3,4,4,"3,4,4"
13017,"2023-09-23",975,1,199.63,3,1,3,"3,1,3"
9423,"2023-09-23",975,1,623.72,3,2,5,"3,2,5"
10757,"2023-09-23",975,2,219.98,3,3,3,"3,3,3"
18800,"2023-09-23",975,3,359.11,3,4,4,"3,4,4"
12452,"2023-09-23",975,2,171.47,3,3,3,"3,3,3"
5664,"2023-09-23",975,3,307.42,3,4,4,"3,4,4"
16262,"2023-09-24",974,5,776.86,3,5,5,"3,5,5"
1809,"2023-09-24",974,4,661.07,3,5,5,"3,5,5"
17823,"2023-09-24",974,1,24.77,3,2,1,"3,2,1"
14610,"2023-09-24",974,3,196.86,3,4,3,"3,4,3"
13240,"2023-09-24",974,1,24.49,3,2,1,"3,2,1"
8647,"2023-09-24",974,4,919.30,3,5,5,"3,5,5"
7461,"2023-09-24",974,2,131.72,3,3,2,"3,3,2"
18905,"2023-09-24",974,2,402.02,3,4,4,"3,4,4"
2222,"2023-09-25",973,1,155.74,3,1,3,"3,1,3"
18085,"2023-09-25",973,4,365.38,3,5,4,"3,5,4"
279,"2023-09-25",973,2,270.70,3,3,4,"3,3,4"
9819,"2023-09-25",973,1,82.29,3,2,2,"3,2,2"
2480,"2023-09-25",973,3,314.18,3,5,4,"3,5,4"
6979,"2023-09-25",973,2,285.48,3,4,4,"3,4,4"
12794,"2023-09-25",973,2,222.47,3,3,3,"3,3,3"
3886,"2023-09-25",973,1,85.09,3,2,2,"3,2,2"
10061,"2023-09-25",973,2,589.05,3,4,5,"3,4,5"
4767,"2023-09-26",972,3,206.74,3,4,3,"3,4,3"
8875,"2023-09-26",972,4,753.38,3,5,5,"3,5,5"
9655,"2023-09-26",972,3,118.42,3,5,2,"3,5,2"
2987,"2023-09-26",972,3,511.74,3,5,5,"3,5,5"
13608,"2023-09-26",972,2,194.24,3,3,3,"3,3,3"
12073,"2023-09-26",972,2,295.44,3,4,4,"3,4,4"
9087,"2023-09-26",972,2,365.53,3,4,4,"3,4,4"
11869,"2023-09-27",971,2,98.14,3,3,2,"3,3,2"
8505,"2023-09-27",971,5,542.55,3,5,5,"3,5,5"
1114,"2023-09-27",971,1,133.70,3,2,2,"3,2,2"
4995,"2023-09-27",971,1,97.38,3,2,2,"3,2,2"
1055,"2023-09-27",971,2,50.83,3,2,1,"3,2,1"
19224,"2023-09-27",971,2,351.82,3,4,4,"3,4,4"
2134,"2023-09-27",971,3,331.19,3,5,4,"3,5,4"
12292,"2023-09-27",971,1,8.35,3,1,1,"3,1,1"
2952,"2023-09-28",970,1,447.57,3,2,5,"3,2,5"
10299,"2023-09-28",970,3,555.34,3,4,5,"3,4,5"
2694,"2023-09-28",970,1,424.58,3,2,4,"3,2,4"
17581,"2023-09-28",970,1,136.01,3,2,2,"3,2,2"
4094,"2023-09-28",970,2,491.47,3,4,5,"3,4,5"
11234,"2023-09-28",970,3,242.38,3,5,3,"3,5,3"
16502,"2023-09-28",970,3,180.59,3,5,3,"3,5,3"
12909,"2023-09-28",970,2,147.88,3,3,2,"3,3,2"
6067,"2023-09-28",970,2,253.81,3,3,3,"3,3,3"
2862,"2023-09-28",970,1,29.22,3,2,1,"3,2,1"
3875,"2023-09-29",969,2,377.68,3,4,4,"3,4,4"
14229,"2023-09-29",969,1,43.70,3,1,1,"3,1,1"
8447,"2023-09-29",969,2,75.25,3,3,2,"3,3,2"
11513,"2023-09-29",969,2,291.18,3,4,4,"3,4,4"
5880,"2023-09-29",969,2,131.12,3,3,2,"3,3,2"
1541,"2023-09-29",969,1,191.68,3,1,3,"3,1,3"
3014,"2023-09-29",969,3,449.79,3,5,5,"3,5,5"
11599,"2023-09-29",969,1,110.90,3,2,2,"3,2,2"
10860,"2023-09-30",968,2,168.49,3,3,3,"3,3,3"
12327,"2023-09-30",968,2,171.55,3,3,3,"3,3,3"
189,"2023-09-30",968,2,371.33,3,4,4,"3,4,4"
11501,"2023-09-30",968,1,31.31,3,2,1,"3,2,1"
10744,"2023-09-30",968,2,25.32,3,2,1,"3,2,1"
712,"2023-09-30",968,1,102.08,3,2,2,"3,2,2"
15055,"2023-09-30",968,1,82.02,3,2,2,"3,2,2"
6825,"2023-09-30",968,2,98.25,3,3,2,"3,3,2"
11547,"2023-09-30",968,2,43.75,3,2,1,"3,2,1"
3928,"2023-09-30",968,2,91.09,3,3,2,"3,3,2"
5098,"2023-09-30",968,3,414.73,3,4,4,"3,4,4"
7587,"2023-09-30",968,3,101.11,3,4,2,"3,4,2"
8230,"2023-09-30",968,1,55.17,3,1,1,"3,1,1"
16892,"2023-09-30",968,3,235.85,3,5,3,"3,5,3"
18705,"2023-09-30",968,2,117.90,3,3,2,"3,3,2"
18717,"2023-09-30",968,3,722.39,3,4,5,"3,4,5"
15454,"2023-10-01",967,3,204.93,3,4,3,"3,4,3"
14270,"2023-10-01",967,2,223.72,3,3,3,"3,3,3"
5172,"2023-10-01",967,1,31.51,3,2,1,"3,2,1"
9315,"2023-10-01",967,1,92.11,3,2,2,"3,2,2"
739,"2023-10-01",967,2,176.23,3,3,3,"3,3,3"
13730,"2023-10-02",966,1,35.01,3,2,1,"3,2,1"
8936,"2023-10-02",966,4,980.09,3,5,5,"3,5,5"
64,"2023-10-02",966,1,32.27,3,2,1,"3,2,1"
14802,"2023-10-02",966,1,168.66,3,1,3,"3,1,3"
6615,"2023-10-02",966,1,195.91,3,1,3,"3,1,3"
4502,"2023-10-02",966,1,102.76,3,2,2,"3,2,2"
4099,"2023-10-02",966,1,31.18,3,2,1,"3,2,1"
13224,"2023-10-02",966,2,199.42,3,3,3,"3,3,3"
14062,"2023-10-02",966,2,368.02,3,4,4,"3,4,4"
16792,"2023-10-02",966,1,188.82,3,1,3,"3,1,3"
3852,"2023-10-02",966,2,67.13,3,3,1,"3,3,1"
18688,"2023-10-02",966,2,274.60,3,3,4,"3,3,4"
8264,"2023-10-02",966,1,146.23,3,1,2,"3,1,2"
14004,"2023-10-03",965,1,44.94,3,1,1,"3,1,1"
18908,"2023-10-03",965,2,209.23,3,3,3,"3,3,3"
3973,"2023-10-03",965,4,446.45,3,5,5,"3,5,5"
12296,"2023-10-03",965,1,1000.74,3,1,5,"3,1,5"
7701,"2023-10-03",965,2,68.39,3,3,1,"3,3,1"
13087,"2023-10-03",965,1,58.93,3,1,1,"3,1,1"
3639,"2023-10-03",965,3,379.20,3,5,4,"3,5,4"
15438,"2023-10-04",964,1,134.91,3,2,2,"3,2,2"
19292,"2023-10-04",964,1,16.87,3,2,1,"3,2,1"
12638,"2023-10-04",964,4,605.05,3,5,5,"3,5,5"
4535,"2023-10-04",964,4,349.09,3,5,4,"3,5,4"
18295,"2023-10-04",964,1,4.95,3,2,1,"3,2,1"
5371,"2023-10-04",964,1,195.53,3,1,3,"3,1,3"
3278,"2023-10-04",964,1,114.39,3,2,2,"3,2,2"
17200,"2023-10-04",964,3,540.21,3,5,5,"3,5,5"
10220,"2023-10-04",964,4,870.29,3,5,5,"3,5,5"
5593,"2023-10-04",964,1,85.94,3,2,2,"3,2,2"
7373,"2023-10-05",963,1,12.97,3,1,1,"3,1,1"
229,"2023-10-05",963,1,116.54,3,2,2,"3,2,2"
36,"2023-10-05",963,3,183.79,3,4,3,"3,4,3"
13950,"2023-10-05",963,2,145.77,3,3,2,"3,3,2"
16983,"2023-10-05",963,1,80.25,3,2,2,"3,2,2"
3951,"2023-10-05",963,2,801.79,3,4,5,"3,4,5"
3380,"2023-10-06",962,3,230.21,3,5,3,"3,5,3"
8469,"2023-10-06",962,5,648.07,3,5,5,"3,5,5"
4354,"2023-10-06",962,6,823.17,3,5,5,"3,5,5"
2410,"2023-10-06",962,5,677.35,3,5,5,"3,5,5"
15396,"2023-10-06",962,2,462.59,3,4,5,"3,4,5"
12546,"2023-10-06",962,2,226.81,3,3,3,"3,3,3"
3051,"2023-10-07",961,1,168.62,3,1,3,"3,1,3"
3094,"2023-10-07",961,2,184.15,3,3,3,"3,3,3"
8376,"2023-10-07",961,3,636.43,3,5,5,"3,5,5"
1815,"2023-10-08",960,1,75.43,3,2,2,"3,2,2"
6007,"2023-10-08",960,1,111.90,3,2,2,"3,2,2"
3725,"2023-10-08",960,2,101.44,3,3,2,"3,3,2"
15358,"2023-10-08",960,1,171.77,3,1,3,"3,1,3"
14137,"2023-10-08",960,3,628.92,3,5,5,"3,5,5"
14823,"2023-10-08",960,2,511.63,3,4,5,"3,4,5"
7112,"2023-10-08",960,1,87.48,3,2,2,"3,2,2"
3647,"2023-10-08",960,3,733.32,3,4,5,"3,4,5"
19584,"2023-10-08",960,1,82.70,3,2,2,"3,2,2"
2780,"2023-10-08",960,4,748.77,3,5,5,"3,5,5"
11368,"2023-10-08",960,4,391.93,3,5,4,"3,5,4"
