"customer_id","first_order_date","last_order_date","customer_lifespan_days","total_orders","avg_order_value","lifetime_revenue","revenue_per_order"
10042,"2022-01-08","2023-05-21",498,2,340.13,680.25,340.13
10043,"2021-06-22","2024-12-30",1287,3,397.51,1192.54,397.51
10044,"2020-06-21","2020-06-21",0,1,455.45,455.45,455.45
10045,"2022-08-13","2024-08-13",731,2,269.55,539.10,269.55
10046,"2021-12-01","2024-08-03",976,2,71.12,142.23,71.12
10047,"2020-11-07","2020-11-07",0,1,17.19,17.19,17.19
10048,"2020-01-17","2025-04-18",1918,2,199.36,398.72,199.36
10049,"2020-08-22","2024-12-26",1587,3,114.09,342.26,114.09
10050,"2021-07-28","2025-10-23",1548,3,232.81,698.42,232.81
10051,"2024-04-24","2024-07-10",77,2,28.14,56.28,28.14
10052,"2024-01-07","2024-12-04",332,2,293.91,587.81,293.91
10053,"2025-02-06","2025-03-08",30,2,147.94,295.87,147.94
10054,"2024-11-24","2024-12-19",25,2,105.76,211.51,105.76
10055,"2021-10-22","2024-10-21",1095,2,111.77,223.53,111.77
10056,"2020-08-01","2024-06-21",1420,3,124.53,373.58,124.53
10057,"2020-03-12","2024-12-29",1753,2,162.11,324.22,162.11
10058,"2023-02-25","2023-02-25",0,1,15.18,15.18,15.18
10059,"2021-10-13","2021-10-13",0,1,302.89,302.89,302.89
10060,"2020-07-06","2025-09-14",1896,5,54.80,273.99,54.80
10061,"2020-01-30","2023-09-25",1334,2,294.53,589.05,294.53
10062,"2025-02-24","2025-02-24",0,1,176.38,176.38,176.38
10063,"2021-05-30","2021-05-30",0,1,65.69,65.69,65.69
10064,"2021-03-09","2023-08-25",899,3,169.00,507.00,169.00
10065,"2021-01-21","2024-11-14",1393,4,40.40,161.58,40.40
10067,"2022-09-01","2023-03-08",188,2,15.31,30.62,15.31
10068,"2022-02-28","2022-02-28",0,1,30.71,30.71,30.71
10069,"2023-09-26","2024-06-16",264,2,115.17,230.34,115.17
10070,"2020-11-08","2022-04-11",519,2,317.92,635.84,317.92
10071,"2020-09-05","2020-09-05",0,1,424.86,424.86,424.86
10072,"2024-05-18","2024-05-18",0,1,195.69,195.69,195.69
10073,"2024-07-21","2024-07-21",0,1,316.40,316.40,316.40
10074,"2020-04-15","2023-02-17",1038,2,51.94,103.88,51.94
10078,"2023-08-28","2023-08-28",0,1,38.71,38.71,38.71
10080,"2020-05-31","2024-09-02",1555,2,183.17,366.33,183.17
10081,"2020-06-05","2022-12-09",917,4,217.93,871.70,217.93
10082,"2020-08-23","2022-12-22",851,2,128.75,257.49,128.75
10083,"2020-07-26","2024-12-16",1604,2,43.62,87.24,43.62
10085,"2023-09-26","2024-06-27",275,3,26.56,79.68,26.56
10086,"2020-03-22","2020-03-22",0,1,27.21,27.21,27.21
10087,"2024-01-31","2024-01-31",0,1,177.81,177.81,177.81
10089,"2020-06-09","2024-11-25",1630,2,132.30,264.60,132.30
10091,"2022-04-12","2024-07-10",820,3,74.26,222.78,74.26
10093,"2020-02-01","2020-04-28",87,2,129.30,258.59,129.30
10094,"2021-02-04","2025-03-24",1509,2,80.33,160.65,80.33
10095,"2020-01-27","2024-10-30",1738,4,47.62,190.47,47.62
10096,"2023-08-02","2024-05-05",277,3,50.13,150.40,50.13
10097,"2022-08-10","2022-08-10",0,1,44.20,44.20,44.20
10098,"2022-11-08","2022-11-08",0,1,174.73,174.73,174.73
10101,"2021-03-29","2025-04-19",1482,2,58.48,116.96,58.48
10104,"2021-07-25","2024-04-12",992,3,132.44,397.31,132.44
10107,"2025-06-13","2025-06-13",0,1,36.96,36.96,36.96
10109,"2021-04-21","2021-06-05",45,2,34.90,69.79,34.90
10111,"2021-03-19","2021-06-03",76,2,110.81,221.61,110.81
10112,"2020-07-06","2020-07-06",0,1,43.83,43.83,43.83
10113,"2021-04-11","2023-12-20",983,3,61.76,185.29,61.76
10114,"2021-07-11","2021-07-11",0,1,135.36,135.36,135.36
10115,"2021-07-18","2024-02-27",954,2,93.80,187.59,93.80
10116,"2020-01-04","2024-02-11",1499,3,33.35,100.04,33.35
10117,"2022-07-09","2025-10-27",1206,3,32.20,96.59,32.20
10118,"2020-01-29","2024-12-21",1788,4,70.57,282.26,70.57
10119,"2020-05-29","2022-12-20",935,3,112.84,338.53,112.84
10120,"2022-06-01","2024-06-02",732,4,92.04,368.15,92.04
10121,"2023-04-22","2023-09-16",147,2,70.45,140.89,70.45
10124,"2023-04-09","2025-06-23",806,3,98.08,294.23,98.08
10125,"2021-08-08","2021-08-08",0,1,48.02,48.02,48.02
10126,"2022-08-15","2025-09-05",1117,3,145.94,437.83,145.94
10127,"2023-03-02","2024-09-15",563,2,25.39,50.77,25.39
10129,"2024-10-22","2024-10-22",0,1,149.99,149.99,149.99
10130,"2021-01-01","2023-06-04",884,2,272.78,545.56,272.78
10131,"2025-06-06","2025-06-06",0,1,55.73,55.73,55.73
10132,"2022-01-04","2022-01-04",0,1,334.07,334.07,334.07
10133,"2024-03-09","2024-03-09",0,1,221.58,221.58,221.58
10134,"2021-01-05","2024-08-06",1309,4,134.35,537.38,134.35
10136,"2022-02-15","2024-05-13",818,3,226.09,678.27,226.09
10137,"2024-06-03","2025-10-24",508,2,92.80,185.59,92.80
10138,"2020-08-05","2020-08-05",0,1,194.99,194.99,194.99
10139,"2020-02-06","2023-03-05",1123,6,153.63,921.76,153.63
10140,"2023-07-10","2023-07-10",0,1,192.38,192.38,192.38
10141,"2020-05-27","2024-03-22",1395,2,195.00,390.00,195.00
10142,"2022-06-22","2022-06-22",0,1,44.05,44.05,44.05
10143,"2020-06-25","2020-06-25",0,1,102.09,102.09,102.09
10144,"2020-10-21","2023-12-13",1148,3,91.79,275.38,91.79
10145,"2024-02-20","2024-09-30",223,2,260.40,520.79,260.40
10146,"2020-09-08","2023-05-02",966,4,100.28,401.13,100.28
10148,"2021-07-20","2025-05-09",1389,4,70.70,282.78,70.70
10149,"2020-08-02","2020-10-12",71,2,110.81,221.61,110.81
10150,"2021-07-22","2021-07-22",0,1,122.51,122.51,122.51
10151,"2023-11-09","2023-11-09",0,1,51.37,51.37,51.37
10152,"2022-10-19","2022-10-19",0,1,387.14,387.14,387.14
10153,"2024-11-17","2025-09-02",289,3,114.50,343.51,114.50
10154,"2020-02-15","2024-01-11",1426,2,136.31,272.62,136.31
10155,"2024-12-20","2025-08-03",226,2,75.67,151.33,75.67
10156,"2021-05-30","2025-05-30",1461,5,94.82,474.12,94.82
10157,"2022-02-13","2023-08-09",542,3,243.03,729.08,243.03
10158,"2023-01-03","2024-03-31",453,2,54.89,109.78,54.89
10159,"2021-08-11","2023-06-29",687,2,90.50,180.99,90.50
10160,"2025-09-06","2025-09-06",0,1,86.73,86.73,86.73
10161,"2020-11-25","2020-11-25",0,1,55.02,55.02,55.02
10162,"2020-06-01","2024-12-22",1665,3,179.46,538.37,179.46
10163,"2021-01-31","2022-07-01",516,2,66.12,132.23,66.12
10164,"2025-07-27","2025-07-27",0,1,115.72,115.72,115.72
10165,"2021-09-14","2021-09-14",0,1,29.83,29.83,29.83
10166,"2021-04-01","2021-04-01",0,1,19.46,19.46,19.46
10167,"2025-04-11","2025-04-11",0,1,360.91,360.91,360.91
10168,"2021-01-29","2024-09-01",1311,3,76.04,228.13,76.04
10169,"2021-09-23","2023-12-05",803,4,131.82,527.29,131.82
10170,"2021-01-19","2023-05-22",853,3,122.34,367.02,122.34
10172,"2020-09-06","2024-05-20",1352,3,77.49,232.48,77.49
10173,"2020-03-17","2025-06-25",1926,5,95.81,479.03,95.81
10174,"2020-05-06","2020-05-06",0,1,70.59,70.59,70.59
10175,"2024-12-11","2024-12-11",0,1,21.51,21.51,21.51
10176,"2024-02-01","2025-09-28",605,2,87.90,175.80,87.90
10178,"2021-03-07","2023-09-05",912,2,167.80,335.60,167.80
10179,"2025-07-09","2025-07-09",0,1,58.26,58.26,58.26
10180,"2024-05-30","2024-05-30",0,1,68.67,68.67,68.67
10181,"2021-12-25","2021-12-25",0,1,187.14,187.14,187.14
10183,"2025-10-13","2025-10-13",0,1,27.10,27.10,27.10
10184,"2025-07-02","2025-07-02",0,1,126.68,126.68,126.68
10185,"2021-12-30","2022-04-19",110,2,227.50,455.00,227.50
10186,"2022-02-24","2025-04-26",1157,4,72.40,289.58,72.40
10188,"2021-05-07","2021-05-07",0,1,66.60,66.60,66.60
10189,"2021-05-22","2021-05-22",0,1,143.16,143.16,143.16
10190,"2020-10-04","2024-02-08",1222,3,29.74,89.23,29.74
10191,"2021-05-21","2024-06-18",1124,2,113.42,226.84,113.42
10192,"2025-04-18","2025-04-18",0,1,63.56,63.56,63.56
10194,"2023-03-30","2023-03-30",0,1,38.71,38.71,38.71
10195,"2021-01-04","2021-03-29",84,2,97.58,195.15,97.58
10196,"2022-08-30","2025-09-06",1103,4,146.97,587.86,146.97
10197,"2020-03-04","2024-12-23",1755,7,76.25,533.78,76.25
10199,"2022-07-11","2023-05-21",314,2,177.63,355.26,177.63
10200,"2021-05-24","2021-05-24",0,1,499.90,499.90,499.90
10202,"2020-01-14","2022-07-25",923,4,160.42,641.67,160.42
10203,"2023-10-19","2025-07-13",633,3,97.42,292.27,97.42
10204,"2020-02-14","2025-09-05",2030,5,46.26,231.29,46.26
10206,"2022-12-09","2022-12-09",0,1,75.98,75.98,75.98
10207,"2021-05-26","2024-02-23",1003,2,83.96,167.92,83.96
10208,"2022-04-19","2024-04-14",726,2,15.58,31.16,15.58
10210,"2021-10-10","2021-10-10",0,1,98.21,98.21,98.21
10211,"2021-10-01","2021-10-01",0,1,219.85,219.85,219.85
10212,"2021-01-23","2021-01-23",0,1,78.93,78.93,78.93
10213,"2020-09-25","2024-04-29",1312,3,149.96,449.88,149.96
10214,"2020-03-04","2025-04-08",1861,3,174.53,523.60,174.53
10215,"2020-08-20","2025-02-01",1626,3,106.90,320.70,106.90
10217,"2020-06-07","2023-06-05",1093,3,88.66,265.97,88.66
10218,"2022-08-27","2025-09-03",1103,2,33.64,67.27,33.64
10220,"2020-01-04","2023-10-04",1369,4,217.57,870.29,217.57
10221,"2020-10-11","2022-04-13",549,3,103.56,310.69,103.56
10222,"2020-06-28","2025-09-16",1906,6,97.56,585.37,97.56
10223,"2022-06-29","2022-06-29",0,1,55.14,55.14,55.14
10224,"2021-11-28","2021-11-28",0,1,77.70,77.70,77.70
10225,"2022-11-22","2024-11-06",715,2,199.87,399.74,199.87
10226,"2023-08-21","2023-08-21",0,1,58.82,58.82,58.82
10228,"2020-12-23","2025-04-10",1569,3,219.82,659.45,219.82
10229,"2022-09-03","2022-09-03",0,1,5.23,5.23,5.23
10230,"2022-04-18","2024-09-27",893,3,31.83,95.49,31.83
10231,"2020-06-09","2024-09-04",1548,2,117.24,234.47,117.24
10232,"2021-07-28","2025-06-20",1423,2,33.70,67.40,33.70
10233,"2021-02-21","2022-07-14",508,2,79.56,159.11,79.56
10234,"2020-07-02","2023-09-10",1165,4,32.90,131.61,32.90
10235,"2023-01-22","2024-01-13",356,2,92.99,185.98,92.99
10237,"2021-03-28","2021-03-28",0,1,164.45,164.45,164.45
10238,"2022-02-06","2025-06-28",1238,2,78.02,156.03,78.02
10239,"2020-04-22","2023-01-14",997,2,146.38,292.76,146.38
10240,"2020-12-23","2025-06-21",1641,5,110.37,551.87,110.37
10242,"2022-07-23","2022-07-23",0,1,576.15,576.15,576.15
10243,"2025-04-16","2025-04-16",0,1,77.21,77.21,77.21
10245,"2023-10-01","2024-07-25",298,3,222.16,666.49,222.16
10247,"2021-06-12","2024-01-04",936,3,213.64,640.93,213.64
10248,"2020-07-25","2020-07-25",0,1,304.83,304.83,304.83
10249,"2020-05-06","2025-02-08",1739,2,174.50,348.99,174.50
10250,"2023-06-06","2023-06-06",0,1,70.14,70.14,70.14
10251,"2020-12-15","2022-09-20",644,3,208.15,624.46,208.15
10252,"2020-08-29","2024-06-15",1386,2,48.97,97.94,48.97
10253,"2022-09-30","2025-09-10",1076,3,71.61,214.83,71.61
10254,"2020-04-09","2024-11-25",1691,3,149.76,449.27,149.76
10255,"2020-01-19","2022-01-29",741,3,41.35,124.06,41.35
10256,"2021-03-20","2021-10-23",217,2,114.34,228.67,114.34
10257,"2024-07-12","2024-07-12",0,1,157.39,157.39,157.39
10258,"2022-05-16","2025-04-09",1059,4,25.87,103.48,25.87
10259,"2023-02-18","2023-02-18",0,1,194.54,194.54,194.54
10262,"2020-01-20","2024-10-21",1736,4,76.78,307.12,76.78
10264,"2020-05-12","2023-05-03",1086,2,128.37,256.73,128.37
10266,"2020-02-20","2024-12-23",1768,2,997.16,1994.32,997.16
10267,"2022-08-21","2025-10-01",1137,2,278.49,556.98,278.49
10268,"2022-02-11","2025-10-19",1346,3,120.20,360.60,120.20
10270,"2020-06-24","2025-03-03",1713,3,264.06,792.17,264.06
10271,"2021-12-10","2024-07-28",961,3,153.28,459.84,153.28
10272,"2021-04-20","2025-09-17",1611,3,72.22,216.65,72.22
10273,"2025-07-21","2025-07-21",0,1,434.44,434.44,434.44
10274,"2023-08-30","2025-02-23",543,2,140.22,280.43,140.22
10277,"2022-05-19","2023-08-14",452,2,242.53,485.05,242.53
10278,"2020-05-03","2024-12-19",1691,4,127.23,508.92,127.23
10279,"2021-12-28","2023-08-24",604,2,121.26,242.52,121.26
10280,"2020-10-25","2020-10-25",0,1,43.61,43.61,43.61
10281,"2024-07-03","2024-07-03",0,1,175.96,175.96,175.96
10282,"2023-05-01","2023-05-01",0,1,233.86,233.86,233.86
10284,"2022-02-12","2023-03-20",401,3,68.90,206.69,68.90
10285,"2021-05-15","2024-06-22",1134,2,96.80,193.59,96.80
10286,"2022-01-01","2022-01-01",0,1,19.83,19.83,19.83
10287,"2023-02-11","2023-02-11",0,1,47.00,47.00,47.00
10288,"2023-11-25","2023-11-25",0,1,27.51,27.51,27.51
10289,"2020-07-27","2020-07-27",0,1,7.70,7.70,7.70
10291,"2020-06-21","2020-08-26",66,2,296.72,593.44,296.72
10292,"2023-12-09","2023-12-09",0,1,170.07,170.07,170.07
10293,"2021-10-26","2021-10-26",0,1,31.63,31.63,31.63
10294,"2020-07-28","2025-10-28",1918,6,158.45,950.69,158.45
10295,"2023-04-04","2024-04-03",365,2,284.24,568.48,284.24
10296,"2020-05-15","2020-05-15",0,1,95.79,95.79,95.79
10297,"2020-01-09","2022-01-04",726,2,34.89,69.77,34.89
10298,"2020-02-04","2020-02-04",0,1,215.09,215.09,215.09
10299,"2022-02-27","2023-09-28",578,3,185.11,555.34,185.11
10300,"2020-08-13","2020-08-13",0,1,29.43,29.43,29.43
10301,"2021-04-27","2021-04-27",0,1,331.73,331.73,331.73
10302,"2024-04-03","2024-04-03",0,1,294.66,294.66,294.66
10304,"2021-11-15","2021-11-15",0,1,479.46,479.46,479.46
10305,"2023-04-14","2023-04-14",0,1,46.92,46.92,46.92
10306,"2022-03-06","2022-03-06",0,1,85.04,85.04,85.04
10307,"2021-01-12","2023-03-20",797,2,37.43,74.85,37.43
10310,"2024-12-15","2024-12-15",0,1,73.21,73.21,73.21
10311,"2021-04-22","2021-04-22",0,1,98.12,98.12,98.12
10312,"2022-07-29","2022-07-29",0,1,27.52,27.52,27.52
10313,"2021-08-24","2025-08-20",1457,4,124.45,497.80,124.45
10314,"2023-01-04","2023-01-04",0,1,108.81,108.81,108.81
10315,"2023-08-26","2023-08-26",0,1,4.22,4.22,4.22
10316,"2021-07-25","2021-07-25",0,1,142.24,142.24,142.24
10318,"2020-03-30","2020-03-30",0,1,46.12,46.12,46.12
10320,"2025-01-28","2025-01-28",0,1,119.14,119.14,119.14
10322,"2024-05-13","2024-05-13",0,1,14.82,14.82,14.82
10323,"2024-05-31","2024-05-31",0,1,6.32,6.32,6.32
10324,"2021-07-28","2021-07-28",0,1,42.97,42.97,42.97
10325,"2020-07-17","2025-05-11",1759,4,76.43,305.70,76.43
10326,"2021-10-02","2022-12-17",441,2,201.14,402.27,201.14
10327,"2021-02-06","2024-08-18",1289,4,52.48,209.93,52.48
10329,"2020-09-15","2024-12-30",1567,3,97.44,292.33,97.44
10330,"2021-12-02","2021-12-02",0,1,16.56,16.56,16.56
10332,"2021-07-07","2021-07-07",0,1,28.18,28.18,28.18
10333,"2020-11-19","2024-04-12",1240,4,86.00,344.00,86.00
10334,"2021-07-20","2025-02-26",1317,2,199.87,399.73,199.87
10335,"2021-08-07","2021-08-07",0,1,118.52,118.52,118.52
10336,"2021-08-10","2021-08-10",0,1,53.32,53.32,53.32
10337,"2024-05-30","2024-05-30",0,1,17.18,17.18,17.18
10338,"2025-10-31","2025-10-31",0,1,39.58,39.58,39.58
10339,"2021-02-11","2024-11-05",1363,2,116.67,233.34,116.67
10340,"2022-10-23","2022-10-23",0,1,16.34,16.34,16.34
10341,"2023-05-30","2023-05-30",0,1,30.62,30.62,30.62
10342,"2022-03-13","2025-06-22",1197,3,641.75,1925.25,641.75
10343,"2022-08-05","2022-08-05",0,1,94.66,94.66,94.66
10345,"2021-02-05","2021-07-06",151,2,308.26,616.51,308.26
10346,"2025-08-05","2025-08-05",0,1,63.69,63.69,63.69
10350,"2023-06-26","2025-03-18",631,3,192.97,578.92,192.97
10351,"2025-09-22","2025-10-22",30,2,148.07,296.13,148.07
10352,"2020-02-03","2020-11-03",274,2,77.42,154.83,77.42
10354,"2020-08-04","2024-05-26",1391,2,93.09,186.18,93.09
10355,"2020-05-10","2020-05-10",0,1,206.80,206.80,206.80
10356,"2022-04-29","2025-05-14",1111,2,162.88,325.76,162.88
10358,"2021-08-03","2021-08-03",0,1,140.78,140.78,140.78
10359,"2022-11-18","2025-02-06",811,3,236.53,709.59,236.53
10360,"2022-08-01","2024-09-20",781,2,50.12,100.24,50.12
10362,"2022-02-12","2024-10-21",982,4,90.13,360.50,90.13
10363,"2020-12-23","2021-03-19",86,2,57.11,114.22,57.11
10365,"2020-02-23","2025-04-16",1879,4,250.89,1003.54,250.89
10366,"2022-09-13","2024-04-26",591,3,40.06,120.18,40.06
10369,"2021-01-25","2021-01-25",0,1,70.34,70.34,70.34
10370,"2023-10-06","2024-06-24",262,2,118.83,237.65,118.83
10372,"2020-07-23","2025-05-29",1771,6,140.99,845.92,140.99
10373,"2020-08-04","2020-08-04",0,1,75.92,75.92,75.92
10374,"2023-01-12","2023-01-12",0,1,28.03,28.03,28.03
10375,"2024-05-04","2024-05-04",0,1,28.57,28.57,28.57
10376,"2025-03-02","2025-03-02",0,1,74.16,74.16,74.16
10378,"2020-06-21","2024-09-19",1551,2,338.08,676.15,338.08
10379,"2024-07-29","2024-07-29",0,1,53.61,53.61,53.61
10380,"2022-11-06","2022-11-06",0,1,225.15,225.15,225.15
10381,"2024-03-19","2024-04-09",21,2,15.23,30.46,15.23
10382,"2025-09-18","2025-09-18",0,1,56.94,56.94,56.94
10385,"2025-05-28","2025-08-28",92,2,199.16,398.31,199.16
10386,"2021-01-19","2023-05-29",860,2,115.10,230.19,115.10
10387,"2025-03-01","2025-03-01",0,1,8.15,8.15,8.15
10388,"2024-05-26","2024-05-26",0,1,49.16,49.16,49.16
10389,"2020-05-26","2024-07-06",1502,3,174.31,522.94,174.31
10390,"2020-01-16","2023-11-20",1404,2,182.55,365.09,182.55
10391,"2021-02-04","2021-02-04",0,1,30.13,30.13,30.13
10392,"2022-10-07","2023-01-01",86,4,218.21,872.85,218.21
10393,"2024-11-08","2024-11-08",0,1,88.54,88.54,88.54
10394,"2024-01-26","2025-05-18",478,3,58.91,176.74,58.91
10395,"2020-03-03","2023-04-14",1137,4,98.44,393.77,98.44
10396,"2023-02-01","2024-02-06",370,2,125.51,251.01,125.51
10397,"2024-06-13","2025-08-03",416,3,100.20,300.61,100.20
10398,"2021-11-22","2021-11-22",0,1,148.57,148.57,148.57
10399,"2024-03-02","2025-04-23",417,2,250.26,500.51,250.26
10400,"2021-07-17","2024-12-20",1252,2,63.89,127.78,63.89
10401,"2021-04-20","2025-06-06",1508,3,182.71,548.13,182.71
10402,"2022-11-10","2022-11-10",0,1,19.58,19.58,19.58
10403,"2020-03-11","2024-10-28",1692,4,131.41,525.65,131.41
10404,"2021-09-12","2021-09-12",0,1,25.53,25.53,25.53
10406,"2023-08-25","2025-08-06",712,5,124.19,620.96,124.19
10407,"2020-05-05","2025-08-22",1935,2,102.64,205.27,102.64
10409,"2021-10-29","2025-08-03",1374,4,186.33,745.33,186.33
10410,"2021-04-25","2021-07-29",95,2,103.56,207.11,103.56
10411,"2021-04-27","2022-08-17",477,3,107.11,321.33,107.11
10412,"2022-12-05","2023-03-17",102,2,35.25,70.49,35.25
10413,"2022-03-04","2024-12-13",1015,3,56.25,168.74,56.25
10414,"2020-02-21","2025-07-24",1980,4,152.32,609.28,152.32
10416,"2021-05-18","2021-05-18",0,1,162.55,162.55,162.55
10417,"2024-04-14","2024-04-14",0,1,21.08,21.08,21.08
10418,"2021-09-30","2021-09-30",0,1,97.36,97.36,97.36
10419,"2024-10-08","2024-10-08",0,1,41.26,41.26,41.26
10420,"2020-03-30","2021-03-10",345,2,341.23,682.45,341.23
10421,"2025-07-25","2025-07-25",0,1,316.24,316.24,316.24
10422,"2024-01-03","2024-01-03",0,1,113.75,113.75,113.75
10423,"2021-01-08","2025-05-01",1574,3,81.91,245.74,81.91
10424,"2020-06-04","2020-06-26",22,2,325.70,651.40,325.70
10425,"2020-04-10","2022-06-30",811,2,197.34,394.67,197.34
10426,"2023-06-23","2024-07-01",374,3,217.27,651.80,217.27
10427,"2022-07-14","2024-02-27",593,2,163.26,326.52,163.26
10429,"2020-05-01","2023-07-31",1186,2,226.98,453.96,226.98
10430,"2024-06-19","2025-05-27",342,2,33.95,67.89,33.95
10431,"2020-01-12","2021-09-02",599,2,126.43,252.86,126.43
10432,"2020-09-11","2021-05-09",240,2,108.00,215.99,108.00
10433,"2020-12-01","2020-12-01",0,1,27.15,27.15,27.15
10434,"2024-05-26","2024-05-26",0,1,267.28,267.28,267.28
10435,"2022-12-08","2022-12-08",0,1,142.46,142.46,142.46
10436,"2022-05-02","2025-08-09",1195,2,35.05,70.09,35.05
10437,"2023-07-08","2023-07-08",0,1,43.24,43.24,43.24
10438,"2020-09-08","2021-01-10",124,2,61.34,122.67,61.34
10439,"2022-04-12","2022-04-12",0,1,12.73,12.73,12.73
10440,"2020-12-13","2023-12-22",1104,2,53.17,106.33,53.17
10441,"2022-08-18","2022-08-18",0,1,240.24,240.24,240.24
10442,"2023-10-20","2024-03-08",140,3,87.21,261.63,87.21
10443,"2020-04-08","2020-04-08",0,1,366.82,366.82,366.82
10446,"2021-06-20","2021-06-20",0,1,46.92,46.92,46.92
10447,"2023-10-24","2025-04-28",552,2,139.33,278.65,139.33
10448,"2020-05-08","2023-04-19",1076,5,55.81,279.03,55.81
10449,"2021-02-16","2024-11-14",1367,4,110.40,441.60,110.40
10450,"2025-03-05","2025-03-05",0,1,121.14,121.14,121.14
10451,"2023-07-26","2023-07-26",0,1,87.59,87.59,87.59
10453,"2021-01-26","2021-01-26",0,1,11.92,11.92,11.92
10454,"2024-02-09","2024-02-09",0,1,28.04,28.04,28.04
10457,"2022-10-16","2024-08-14",668,4,62.21,248.83,62.21
10460,"2021-03-26","2021-03-26",0,1,37.57,37.57,37.57
10461,"2025-06-05","2025-06-05",0,1,37.51,37.51,37.51
10462,"2022-07-22","2022-07-24",2,2,214.94,429.87,214.94
10463,"2020-10-02","2023-07-17",1018,2,575.63,1151.25,575.63
10464,"2022-02-13","2022-02-13",0,1,38.09,38.09,38.09
10465,"2023-08-15","2023-08-15",0,1,35.23,35.23,35.23
10466,"2021-09-10","2021-09-10",0,1,14.02,14.02,14.02
10468,"2023-02-08","2025-08-29",933,2,43.07,86.14,43.07
10469,"2020-12-05","2024-11-09",1435,2,173.62,347.24,173.62
10470,"2025-05-24","2025-08-18",86,2,124.36,248.71,124.36
10471,"2021-02-18","2021-11-05",260,2,104.63,209.26,104.63
10472,"2025-06-04","2025-06-04",0,1,65.70,65.70,65.70
10473,"2022-08-27","2024-10-04",769,3,303.09,909.26,303.09
10474,"2024-12-15","2024-12-15",0,1,37.90,37.90,37.90
10475,"2021-11-16","2025-03-15",1215,4,162.18,648.70,162.18
10477,"2021-09-07","2025-04-08",1309,4,81.59,326.35,81.59
10478,"2021-03-15","2021-03-15",0,1,34.18,34.18,34.18
10479,"2025-08-16","2025-08-16",0,1,119.11,119.11,119.11
10480,"2023-10-19","2023-10-19",0,1,91.40,91.40,91.40
10481,"2022-02-10","2024-06-26",867,2,164.33,328.66,164.33
10484,"2021-04-14","2021-04-21",7,2,140.57,281.13,140.57
10487,"2021-01-21","2023-07-07",897,2,244.21,488.41,244.21
10488,"2025-03-03","2025-03-03",0,1,109.28,109.28,109.28
10489,"2022-07-12","2022-07-12",0,1,128.81,128.81,128.81
10490,"2020-05-21","2021-02-02",257,2,33.11,66.21,33.11
10491,"2020-07-22","2022-04-05",622,3,93.75,281.25,93.75
10492,"2020-05-26","2020-05-26",0,1,7.35,7.35,7.35
10493,"2020-03-18","2025-09-11",2003,7,229.06,1603.40,229.06
10496,"2022-05-23","2024-07-14",783,5,66.50,332.52,66.50
10497,"2025-05-26","2025-05-26",0,1,27.14,27.14,27.14
10498,"2024-11-19","2024-11-19",0,1,145.18,145.18,145.18
10499,"2020-01-30","2022-11-08",1013,2,120.19,240.37,120.19
10500,"2025-09-19","2025-09-19",0,1,126.28,126.28,126.28
10501,"2020-12-14","2022-02-07",420,3,31.14,93.41,31.14
10502,"2023-01-06","2025-08-18",955,4,352.71,1410.83,352.71
10503,"2021-06-26","2022-10-31",492,2,134.54,269.07,134.54
10504,"2022-01-24","2024-10-09",989,3,201.30,603.89,201.30
